"filename", "language", "TypeScript", "JSON", "JSON with Comments", "vue", "JavaScript", "Markdown", "HTML", "CSS", "Properties", "Batch", "PowerShell", "Python", "pip requirements", "reStructuredText", "YAML", "C++", "CUDA C++", "Ini", "XML", "C", "comment", "blank", "total"
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\dim\magic_trace.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 35
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\dim\op_properties.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 283
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\dim\reference.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 458, 0, 0, 0, 0, 0, 0, 0, 0, 33, 67, 558
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\dim\tree_map.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\dim\wrap_type.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 50
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\experimental\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\experimental\batch_norm_replacement.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 23
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\experimental\cond.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 130
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\experimental\ops.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\functorch\setup.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 58
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 327, 146, 905
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_adapters.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 91
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_collections.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 31
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 73
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_functools.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 78, 10, 105
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_itertools.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 74
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_meta.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 50
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_py39compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 36
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\importlib_metadata\_text.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 60, 14, 100
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous-2.1.2.dist-info\LICENSE.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\_json.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 17
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\encoding.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 55
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\exc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 44, 25, 108
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\serializer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 114, 44, 296
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\signer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 88, 49, 258
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\timed.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 56, 38, 235
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\itsdangerous\url_safe.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 81
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 38
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\_identifier.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\async_utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 85
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\bccache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 145, 51, 407
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\compiler.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 0, 0, 0, 0, 0, 0, 247, 291, 1958
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\constants.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 21
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\debug.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 49, 32, 192
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\defaults.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 49
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\environment.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 926, 0, 0, 0, 0, 0, 0, 0, 0, 554, 188, 1668
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 44, 41, 167
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\ext.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 0, 0, 0, 0, 0, 0, 0, 0, 180, 131, 860
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\filters.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 879, 0, 0, 0, 0, 0, 0, 0, 0, 684, 278, 1841
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\idtracking.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 16, 72, 319
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\lexer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 0, 0, 0, 0, 0, 157, 118, 867
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\loaders.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 0, 0, 217, 94, 662
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\meta.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 48, 17, 112
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\nativetypes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 21, 29, 131
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\nodes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 0, 275, 302, 1205
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\optimizer.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 48
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\parser.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 844, 0, 0, 0, 0, 0, 0, 0, 0, 86, 103, 1033
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\runtime.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 0, 0, 254, 182, 1054
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\sandbox.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 130, 56, 429
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\tests.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 97, 53, 256
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 270, 130, 756
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\jinja2\visitor.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 93
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\markupsafe\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 58, 68, 296
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\markupsafe\_native.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 64
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\markupsafe\_speedups.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278, 6, 37, 321
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\markupsafe\_speedups.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\__config__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 68, 11, 116
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 183, 51, 440
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3906, 0, 0, 0, 0, 0, 0, 0, 0, 159, 351, 4416
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_distributor_init.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 33
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_globals.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 69, 25, 126
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pyinstaller\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pyinstaller\hook-numpy.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 41
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pyinstaller\pyinstaller-smoke.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 33
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pyinstaller\test_pyinstaller.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 36
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pytesttester.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 117, 27, 207
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_pytesttester.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 46, 18, 226
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_add_docstring.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 101, 15, 153
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_array_like.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 166
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_callable.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 339
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_char_codes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 112
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_dtype_like.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 250
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_extended_precision.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 44
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_generic_alias.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 246
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_nbit.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 17
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_nested_sequence.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 47, 15, 93
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_scalars.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 31
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_shape.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\_ufunc.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 446
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_typing\setup.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\_version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 22
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 118, 31, 378
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_array_object.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 616, 0, 0, 0, 0, 0, 0, 0, 0, 402, 101, 1119
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_constants.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_creation_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 91, 58, 352
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_data_type_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 47, 26, 147
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_dtypes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 144
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_elementwise_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 319, 115, 730
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_manipulation_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 47, 19, 99
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_searching_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 48
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_set_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 107
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_sorting_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 50
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_statistical_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 116
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_typing.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 75
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\_utility_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 38
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\linalg.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 194, 70, 447
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\setup.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 8
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_array_object.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 53, 46, 376
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_creation_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 143
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_data_type_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 20
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_elementwise_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 112
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_set_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_sorting_functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 24
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\array_api\tests\test_validation.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 28
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\compat\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 19
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\compat\_inspect.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 94, 18, 192
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\compat\_pep440.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 119, 119, 488
"d:\desktop\PinesWebPro\pines3.0\pythonPro\Lib\site-packages\numpy\compat\py3k.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 53, 22, 138
